entry_variant,signal_i,signal_time,entry_i,entry_time,direction,context,context_ok,late_entry_block,late_reason,chop_block,chop_reason,blocked,block_reason,distance_to_ema27_atr,move5_atr,scope,executed,skip_reason
ENTRY_A,305,2023-08-20 20:00:00,306,2023-08-21 00:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.007750478401475004,-0.9551166965888769,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,307,2023-08-21 04:00:00,308,2023-08-21 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.6879127598721625,0.13539651837524214,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,346,2023-08-27 16:00:00,347,2023-08-27 20:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.06826686444991752,-0.6000000000000019,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,348,2023-08-28 00:00:00,349,2023-08-28 04:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.7718537697303202,1.0944625407166222,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,369,2023-08-31 12:00:00,370,2023-08-31 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,PRICE_EMA27_CROSSES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,1.0742404604585603,0.9462068965517149,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,400,2023-09-05 16:00:00,401,2023-09-05 20:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.1087910221855556,-0.20437956204379382,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,403,2023-09-06 04:00:00,404,2023-09-06 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.44343693095974007,0.4803921568627532,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,416,2023-09-08 08:00:00,417,2023-09-08 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.8870003131682308,0.37500000000001116,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,529,2023-09-27 04:00:00,530,2023-09-27 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.40494465771392474,0.3949843260188017,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,531,2023-09-27 12:00:00,532,2023-09-27 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,PRICE_EMA27_CROSSES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.6261119399919302,0.20348837209302334,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,575,2023-10-04 20:00:00,576,2023-10-05 00:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.23002560455362273,0.6739130434782583,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,638,2023-10-15 08:00:00,639,2023-10-15 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.5071557030865365,0.496062992125977,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,983,2023-12-11 20:00:00,984,2023-12-12 00:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.2566411977528151,-0.25169273873453335,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,1008,2023-12-16 00:00:00,1009,2023-12-16 04:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.23295102078654273,-0.5337243401759522,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1055,2023-12-23 20:00:00,1056,2023-12-24 00:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.4143468008485258,0.7513314215485464,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1065,2023-12-25 12:00:00,1066,2023-12-25 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.5694963741479506,-0.03642671292281282,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1070,2023-12-26 08:00:00,1071,2023-12-26 12:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.2081545839280782,-0.1609195402298851,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1073,2023-12-26 20:00:00,1074,2023-12-27 00:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,PRICE_EMA27_CROSSES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.004594039632450566,-0.4703925482368592,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1227,2024-01-21 12:00:00,1228,2024-01-21 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.1717088399302129,-0.3190883190883176,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,1261,2024-01-27 04:00:00,1262,2024-01-27 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.0903328232687605,0.3689604685212291,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1325,2024-02-06 20:00:00,1326,2024-02-07 00:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.36402701124537434,-0.5055555555555503,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,1408,2024-02-20 16:00:00,1409,2024-02-20 20:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.3216101369886255,-0.761175996778095,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1495,2024-03-06 04:00:00,1496,2024-03-06 08:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.297054994732405,-0.6105293358198246,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1650,2024-04-01 00:00:00,1651,2024-04-01 04:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,PRICE_EMA27_CROSSES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.45076578900882935,0.5820105820105758,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1690,2024-04-07 16:00:00,1691,2024-04-07 20:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.3576848716209753,-0.03494176372711765,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,1692,2024-04-08 00:00:00,1693,2024-04-08 04:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.6053857386830631,0.9947368421052657,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1712,2024-04-11 08:00:00,1713,2024-04-11 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.5899011370454799,-0.5973154362416042,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,1717,2024-04-12 04:00:00,1718,2024-04-12 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.5800357593998661,-0.0,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,1814,2024-04-28 08:00:00,1815,2024-04-28 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.47535087365731726,-1.0738351254480332,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,1877,2024-05-08 20:00:00,1878,2024-05-09 00:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.18180100223593576,-0.7179487179487165,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1879,2024-05-09 04:00:00,1880,2024-05-09 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.07634903135843062,-1.257216164207825,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1905,2024-05-13 12:00:00,1906,2024-05-13 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.11799348305328894,-0.8774928774928749,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1990,2024-05-27 16:00:00,1991,2024-05-27 20:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.09690038805150486,-1.0562874251496943,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,1992,2024-05-28 00:00:00,1993,2024-05-28 04:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.6165199711736782,-0.30075187969924816,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,2025,2024-06-02 12:00:00,2026,2024-06-02 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.2265331091510611,-0.3038397328881391,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_A,2074,2024-06-10 16:00:00,2075,2024-06-10 20:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.831812446347706,0.49895178197064394,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,2086,2024-06-12 16:00:00,2087,2024-06-12 20:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.316761420721373,-1.1972993248312034,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_A,2088,2024-06-13 00:00:00,2089,2024-06-13 04:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.49173387580462163,-0.5368731563421809,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,222,2023-08-07 00:00:00,223,2023-08-07 04:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.3734181893159723,-0.0,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,227,2023-08-07 20:00:00,228,2023-08-08 00:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.863464249739611,0.9423076923076954,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,230,2023-08-08 08:00:00,231,2023-08-08 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.04688842469183362,-1.1052631578947314,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,253,2023-08-12 04:00:00,254,2023-08-12 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.7360635122018755,1.1254019292604487,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,267,2023-08-14 12:00:00,268,2023-08-14 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.5868494069631707,0.7190332326283897,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,328,2023-08-24 16:00:00,329,2023-08-24 20:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.022613609032691565,0.7472527472527499,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,356,2023-08-29 08:00:00,357,2023-08-29 12:00:00,SHORT,SHORT_CONTEXT,True,True,THREE_BAR_EXTENSION,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.6190658404062259,1.4537246049661587,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,362,2023-08-30 08:00:00,363,2023-08-30 12:00:00,SHORT,SHORT_CONTEXT,True,True,THREE_BAR_EXTENSION,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.1539412874649441,1.8002735978112228,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,363,2023-08-30 12:00:00,364,2023-08-30 16:00:00,SHORT,SHORT_CONTEXT,True,True,MOVE5_GT_2ATR,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.41444714425723256,2.3952254641909865,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,374,2023-09-01 08:00:00,375,2023-09-01 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.9975077547431528,0.2329020332717216,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,438,2023-09-12 00:00:00,439,2023-09-12 04:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.495536113021066,-0.10339734121122615,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,440,2023-09-12 08:00:00,441,2023-09-12 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.07646759349697439,-1.1432396251673356,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,459,2023-09-15 12:00:00,460,2023-09-15 16:00:00,SHORT,SHORT_CONTEXT,True,True,THREE_BAR_EXTENSION,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.3127753642086104,1.1398747390396702,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,535,2023-09-28 04:00:00,536,2023-09-28 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.1394044235012573,1.0355029585798834,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,581,2023-10-05 20:00:00,582,2023-10-06 00:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.33342540815144506,0.5167785234899414,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,632,2023-10-14 08:00:00,633,2023-10-14 12:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.5466445674347086,0.0835820895522412,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,633,2023-10-14 12:00:00,634,2023-10-14 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.08170847889042154,-0.676737160120842,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,663,2023-10-19 12:00:00,664,2023-10-19 16:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.3114686306627473,-0.3938618925831271,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,747,2023-11-02 12:00:00,748,2023-11-02 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.3546289245999428,-0.12048192771084346,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,790,2023-11-09 16:00:00,791,2023-11-09 20:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.7790807169699462,0.3571428571428575,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,795,2023-11-10 12:00:00,796,2023-11-10 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.6818854999949986,0.4518828451882858,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,798,2023-11-11 00:00:00,799,2023-11-11 04:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.8197373574153977,-0.1017125064867679,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,831,2023-11-16 12:00:00,832,2023-11-16 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.6866157425594668,0.5237840726884024,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,845,2023-11-18 20:00:00,846,2023-11-19 00:00:00,LONG,LONG_CONTEXT,True,True,THREE_BAR_EXTENSION,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.6735369272121206,1.4830508474576283,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,873,2023-11-23 12:00:00,874,2023-11-23 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.14086974184184445,-0.019485038274180185,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,880,2023-11-24 16:00:00,881,2023-11-24 20:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.5713028566017084,-0.149200710479578,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,939,2023-12-04 12:00:00,940,2023-12-04 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.7009134514204093,0.8986486486486477,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,978,2023-12-11 00:00:00,979,2023-12-11 04:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.4895641653175192,-0.8976537216828466,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,981,2023-12-11 12:00:00,982,2023-12-11 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,False,,True,LATE_ENTRY_BLOCK,0.07517425942116383,-1.6896551724137923,DEVELOPMENT,False,LATE_ENTRY_BLOCK
ENTRY_T1,1026,2023-12-19 00:00:00,1027,2023-12-19 04:00:00,LONG,LONG_CONTEXT,True,True,MOVE5_GT_2ATR,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.7274967412399826,2.0894774516821717,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,1027,2023-12-19 04:00:00,1028,2023-12-19 08:00:00,LONG,LONG_CONTEXT,True,True,MOVE5_GT_2ATR,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.5881598594485717,2.4488615829418117,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,1041,2023-12-21 12:00:00,1042,2023-12-21 16:00:00,LONG,LONG_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.1813801224606581,0.17080353386621872,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
